id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
2431,User2431,,,Desktop,Top,,Night,1
928,User928,,Male,,Side,Social Media,Night,1
3336,User3336,26.0,Non-Binary,Desktop,Bottom,,,1
1216,User1216,55.0,,Mobile,,,Afternoon,0
188,User188,56.0,Female,,Bottom,News,,1
670,User670,22.0,,Desktop,,Shopping,Afternoon,1
8459,User8459,38.0,Non-Binary,Tablet,Bottom,Entertainment,,1
1171,User1171,,Female,Mobile,Bottom,,Night,1
5305,User5305,31.0,,Tablet,,Shopping,Afternoon,0
3833,User3833,57.0,Male,Desktop,,Entertainment,Night,0
2174,User2174,36.0,Female,Desktop,,Entertainment,Afternoon,1
1635,User1635,54.0,Female,Tablet,,News,,1
1539,User1539,43.0,,Mobile,Bottom,Education,Evening,1
2311,User2311,,,,Bottom,,Afternoon,1
4278,User4278,,Non-Binary,Tablet,Side,Education,Night,0
4108,User4108,36.0,,Tablet,Top,,Morning,1
8883,User8883,,Female,Mobile,Bottom,Education,Evening,1
4457,User4457,,,Desktop,Top,News,Night,0
8018,User8018,,,,Side,,,1
1296,User1296,34.0,,Tablet,Top,,Morning,1
8766,User8766,,,,,,Evening,0
2928,User2928,43.0,Non-Binary,Desktop,Side,News,Evening,0
4270,User4270,33.0,,Tablet,,Education,,0
5498,User5498,,,Tablet,Side,Education,Morning,1
8973,User8973,26.0,Male,Tablet,Side,,Night,0
1805,User1805,,,Mobile,Top,,Afternoon,1
7422,User7422,,Female,Desktop,Top,,Evening,1
8208,User8208,,Female,Tablet,Top,Education,Evening,1
9736,User9736,,,Desktop,Bottom,Education,Evening,1
9689,User9689,,Male,Desktop,,Entertainment,Afternoon,1
4169,User4169,,Male,Tablet,Bottom,Education,Night,0
9266,User9266,38.0,,Mobile,Bottom,Education,Afternoon,1
5289,User5289,39.0,Male,Mobile,Top,,Evening,0
9990,User9990,25.0,Male,Desktop,Side,,Night,1
4848,User4848,,,Desktop,Bottom,,Night,1
4740,User4740,47.0,,Tablet,,,,0
110,User110,22.0,,,Bottom,News,Afternoon,0
6248,User6248,,Female,,,,Evening,1
5881,User5881,26.0,Non-Binary,Tablet,Top,,Morning,1
6251,User6251,44.0,Non-Binary,Mobile,Side,Shopping,,1
5756,User5756,51.0,Non-Binary,Tablet,,,,1
6508,User6508,47.0,,Mobile,Top,,Morning,0
7438,User7438,,Non-Binary,Mobile,,,Morning,1
4836,User4836,,,Tablet,Side,,Evening,1
6479,User6479,,Male,,Side,,Afternoon,1
1253,User1253,36.0,Female,Desktop,Bottom,Shopping,,1
5193,User5193,50.0,Female,Desktop,Side,,Afternoon,1
7266,User7266,,,Tablet,Bottom,Education,Afternoon,1
6880,User6880,,Female,Mobile,,News,Night,1
7376,User7376,,,Mobile,Side,,Morning,1
1077,User1077,,Non-Binary,,,,Afternoon,1
8115,User8115,,Female,Mobile,Top,,Afternoon,1
2021,User2021,,Male,Mobile,Bottom,Social Media,,1
1539,User1539,43.0,,Mobile,Bottom,Education,Evening,1
5960,User5960,,Female,Desktop,Side,Entertainment,,0
8373,User8373,29.0,Male,,Side,Shopping,Afternoon,1
9855,User9855,,Male,Desktop,,News,Morning,1
3164,User3164,,Female,,Bottom,,Evening,1
3483,User3483,20.0,,Mobile,,,Morning,1
9181,User9181,,,Tablet,Top,,Evening,0
472,User472,53.0,Non-Binary,Mobile,,Social Media,Morning,0
7780,User7780,19.0,Male,Tablet,Bottom,,Afternoon,0
9090,User9090,41.0,Male,Desktop,Side,,Morning,1
1969,User1969,46.0,Non-Binary,Mobile,Bottom,,Night,1
9617,User9617,63.0,,,Side,Shopping,Afternoon,1
7155,User7155,,,,,Social Media,Morning,0
1020,User1020,,,Mobile,Side,,Morning,1
9397,User9397,19.0,,Tablet,,Entertainment,Evening,1
4235,User4235,59.0,,Tablet,Side,,Morning,0
3118,User3118,57.0,Male,Mobile,Top,,Evening,1
3846,User3846,38.0,Non-Binary,,,Entertainment,Night,1
5596,User5596,,,Tablet,Top,Social Media,Afternoon,1
2131,User2131,36.0,,Mobile,Side,,Morning,0
6893,User6893,21.0,,Mobile,Top,Entertainment,Evening,1
5766,User5766,63.0,,,Side,,Evening,1
8147,User8147,32.0,Female,Desktop,Top,,,1
3236,User3236,56.0,Female,,Bottom,Education,Morning,1
5155,User5155,,,Desktop,Bottom,Education,Night,0
9111,User9111,,Female,Mobile,Side,,Evening,0
2691,User2691,,,Desktop,Bottom,News,Afternoon,1
2033,User2033,,Female,Mobile,Top,Shopping,Morning,0
487,User487,28.0,Male,Mobile,Side,,,1
5953,User5953,27.0,Female,Desktop,Top,,Night,0
7152,User7152,,,Tablet,Side,,,1
6115,User6115,58.0,Non-Binary,Desktop,Bottom,Shopping,Evening,0
4976,User4976,34.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
7750,User7750,46.0,,Mobile,Side,Social Media,Morning,1
5801,User5801,59.0,Female,Tablet,,Education,,0
301,User301,,Male,Tablet,,Social Media,Evening,1
3297,User3297,,,Tablet,Bottom,,Night,1
9220,User9220,21.0,,Mobile,Side,Social Media,,1
9676,User9676,21.0,,,,,Morning,1
6669,User6669,,,,Side,,Night,1
373,User373,34.0,Female,Mobile,Top,,Evening,1
4889,User4889,45.0,,,Bottom,,,1
3670,User3670,,Female,Desktop,Side,Entertainment,Morning,0
8549,User8549,41.0,Male,Tablet,Top,Shopping,Night,0
4108,User4108,36.0,,Tablet,Top,,Morning,1
1446,User1446,,,Desktop,Bottom,News,,1
911,User911,32.0,Non-Binary,Desktop,Top,Entertainment,Night,1
4152,User4152,33.0,Female,Tablet,Side,News,,0
2691,User2691,,Non-Binary,Desktop,Bottom,News,Afternoon,1
712,User712,32.0,,Mobile,Side,,Evening,0
7688,User7688,57.0,Male,Mobile,,News,Evening,1
9227,User9227,,Non-Binary,Mobile,,,Morning,1
5338,User5338,51.0,,Mobile,Top,Social Media,Morning,1
438,User438,39.0,,Mobile,Top,,,0
2946,User2946,37.0,,Desktop,Bottom,,Afternoon,1
9568,User9568,,Non-Binary,Mobile,Side,Shopping,Evening,0
5243,User5243,47.0,,Desktop,Side,Entertainment,Morning,0
2548,User2548,55.0,Male,Desktop,Top,,Evening,0
4853,User4853,,,Tablet,Bottom,Shopping,Afternoon,1
1121,User1121,,Non-Binary,Desktop,Top,News,Evening,0
1148,User1148,25.0,,,,,Afternoon,1
4099,User4099,,,Tablet,Side,,,0
4836,User4836,55.0,,Tablet,Side,,,1
1118,User1118,30.0,,Tablet,Side,,Night,0
9422,User9422,21.0,,,,Entertainment,Night,1
8081,User8081,38.0,,,,Entertainment,Night,1
8785,User8785,23.0,,Tablet,Top,,Night,0
6724,User6724,37.0,Female,Desktop,Top,,Evening,1
6350,User6350,31.0,Male,Mobile,Bottom,Social Media,Afternoon,0
4707,User4707,21.0,,Desktop,Top,,Evening,1
4429,User4429,,,,Top,Entertainment,,1
4756,User4756,,Non-Binary,Mobile,Bottom,Education,Evening,1
674,User674,,,Tablet,Side,,,1
4707,User4707,21.0,Non-Binary,Desktop,Top,,Evening,1
9950,User9950,,Male,Desktop,Side,Education,,0
9743,User9743,,,,Side,Social Media,Night,0
6094,User6094,,Non-Binary,Tablet,Top,Social Media,Evening,1
4061,User4061,44.0,Female,Tablet,Side,,Night,0
8226,User8226,,Male,Tablet,,,Morning,1
8643,User8643,55.0,,Mobile,Top,Social Media,,0
6679,User6679,26.0,Male,Tablet,Bottom,Entertainment,Night,1
9377,User9377,45.0,Male,Tablet,Bottom,,Morning,0
2021,User2021,41.0,Male,Mobile,Bottom,Social Media,Night,1
4122,User4122,,Female,Mobile,,,,0
315,User315,,Non-Binary,Desktop,,Social Media,Evening,1
6454,User6454,45.0,,Mobile,Bottom,News,Afternoon,0
2337,User2337,,Male,Desktop,Top,Entertainment,Evening,1
3697,User3697,27.0,Non-Binary,Mobile,,,Evening,0
6479,User6479,,Male,Tablet,,,,1
1305,User1305,,Female,Tablet,Top,News,Night,1
3601,User3601,,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1
9084,User9084,,,Desktop,Side,News,Morning,0
1141,User1141,37.0,Male,Desktop,,,,1
3990,User3990,28.0,,,Side,,,1
1148,User1148,25.0,,Mobile,Bottom,,Afternoon,1
6401,User6401,45.0,Female,Mobile,Side,Social Media,Morning,1
7450,User7450,,,,Side,News,Night,1
5346,User5346,30.0,Non-Binary,Tablet,Top,News,Morning,1
2964,User2964,40.0,Non-Binary,Mobile,,Entertainment,Night,1
9827,User9827,22.0,Non-Binary,Mobile,Top,,Evening,0
2052,User2052,,,Tablet,Side,Social Media,,0
2387,User2387,,,,Top,,,1
1041,User1041,,,Mobile,Side,Entertainment,Morning,1
1399,User1399,,Female,Mobile,Bottom,Education,Night,1
2129,User2129,47.0,,Tablet,Bottom,Social Media,Evening,1
4706,User4706,42.0,,Desktop,Bottom,News,Evening,0
3198,User3198,35.0,,Mobile,Bottom,,Evening,0
9762,User9762,27.0,,Tablet,Top,,Evening,0
3858,User3858,36.0,,Mobile,Side,,Night,0
2510,User2510,47.0,Male,Mobile,Side,,Afternoon,0
1539,User1539,43.0,,Mobile,Bottom,Education,Evening,1
4830,User4830,32.0,Female,Mobile,Bottom,,Evening,0
3631,User3631,,Male,Mobile,,Social Media,Night,0
1921,User1921,51.0,,Tablet,,,Afternoon,0
2162,User2162,,,Desktop,Side,Social Media,Afternoon,0
389,User389,31.0,Non-Binary,Tablet,Top,Social Media,Afternoon,1
2355,User2355,,Male,Mobile,Side,,Morning,0
1650,User1650,29.0,,,Bottom,,Morning,1
9753,User9753,46.0,,Tablet,Top,Entertainment,Night,1
7086,User7086,30.0,Non-Binary,Mobile,Top,,Morning,1
57,User57,,Male,,Top,Entertainment,Night,0
9735,User9735,,Non-Binary,,Top,Shopping,Evening,0
7808,User7808,,Female,Desktop,,,Night,1
8041,User8041,,,Mobile,Bottom,Social Media,,1
6553,User6553,,,,Bottom,Education,Morning,1
1253,User1253,36.0,Female,Desktop,Bottom,Shopping,Morning,1
6296,User6296,29.0,,Desktop,Bottom,Education,Evening,1
6662,User6662,,Male,Desktop,Top,Social Media,Morning,0
8271,User8271,29.0,,Desktop,Bottom,Education,Afternoon,1
7438,User7438,53.0,Non-Binary,,Side,News,Morning,1
4361,User4361,29.0,Male,,Side,Education,Afternoon,1
8573,User8573,61.0,,Mobile,Top,Entertainment,Evening,0
119,User119,59.0,,Tablet,Top,,Night,1
5748,User5748,,Male,Desktop,Side,,,1
5890,User5890,56.0,Female,Mobile,Bottom,,Night,1
3236,User3236,56.0,,Mobile,Bottom,,Morning,1
6479,User6479,,Male,Tablet,Side,,,1
6048,User6048,,Male,Tablet,Top,Social Media,,0
3194,User3194,35.0,,Tablet,Side,News,Evening,0
368,User368,,,Desktop,Side,,Evening,0
6237,User6237,32.0,Non-Binary,Mobile,Top,News,Morning,1
8174,User8174,20.0,,Mobile,Bottom,,,1
9231,User9231,21.0,,Desktop,Top,Shopping,Evening,1
2428,User2428,33.0,,,,,Morning,1
4945,User4945,31.0,Male,Tablet,Top,Social Media,Morning,1
367,User367,,Female,Desktop,,Education,Morning,0
9664,User9664,,,Desktop,Side,,Morning,0
9992,User9992,,Male,Desktop,Side,Shopping,Evening,1
7330,User7330,56.0,,,Side,,,0
8948,User8948,25.0,,Mobile,Bottom,Education,Evening,1
2934,User2934,26.0,Non-Binary,Desktop,Top,,Afternoon,1
8409,User8409,,,Mobile,Top,News,Morning,0
8226,User8226,,Male,Tablet,Top,,Morning,1
5567,User5567,,Non-Binary,Tablet,Side,,Afternoon,0
3604,User3604,49.0,Male,,Bottom,News,Morning,1
2032,User2032,36.0,,,Bottom,Education,Morning,1
7582,User7582,50.0,Male,Tablet,Side,,Night,0
4391,User4391,39.0,Non-Binary,Mobile,,News,Night,0
7464,User7464,52.0,Non-Binary,Tablet,Bottom,News,Afternoon,0
9577,User9577,,Male,,Bottom,News,Morning,0
4683,User4683,50.0,Non-Binary,Desktop,,,,0
2602,User2602,61.0,Female,Desktop,Side,Shopping,,1
8459,User8459,38.0,Non-Binary,,Bottom,Entertainment,,1
5110,User5110,,Female,Tablet,Top,Shopping,Morning,1
5194,User5194,,Male,Mobile,Top,News,Afternoon,1
7512,User7512,,,Mobile,Side,,Morning,0
5818,User5818,,,Tablet,Top,Social Media,Night,1
4976,User4976,,Female,Mobile,Bottom,Entertainment,Afternoon,1
9090,User9090,41.0,Male,Desktop,Side,,Morning,1
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Education,Evening,1
4944,User4944,,Female,Tablet,Side,Education,Afternoon,0
9642,User9642,,,,Bottom,,Evening,1
6708,User6708,,,Desktop,,,Night,1
9868,User9868,45.0,,,Top,,Afternoon,0
8530,User8530,52.0,Female,Mobile,Top,Social Media,Afternoon,1
3020,User3020,,,,,,Morning,0
1077,User1077,,Non-Binary,Desktop,Top,,Afternoon,1
6991,User6991,36.0,,Desktop,Side,Entertainment,Afternoon,0
9781,User9781,44.0,,,Side,Education,Afternoon,0
6653,User6653,57.0,,,Top,,Night,0
4707,User4707,21.0,Non-Binary,Desktop,Top,,Evening,1
6193,User6193,,Female,Desktop,Bottom,Shopping,Afternoon,1
6066,User6066,,,Desktop,Side,,Evening,1
5566,User5566,,Non-Binary,,,Social Media,,1
1143,User1143,,Female,Mobile,Top,,Night,0
9572,User9572,38.0,,Mobile,,Social Media,Morning,1
2973,User2973,27.0,Non-Binary,Tablet,Bottom,,,1
4313,User4313,,Female,Mobile,Side,,,0
2174,User2174,36.0,,Desktop,Bottom,Entertainment,,1
2173,User2173,52.0,Male,Mobile,Bottom,Shopping,Night,1
5118,User5118,63.0,,Tablet,Top,,Evening,0
5914,User5914,,,Tablet,Bottom,,Afternoon,0
5793,User5793,,Female,Mobile,Top,,Morning,0
6669,User6669,38.0,,Mobile,,News,Night,1
3979,User3979,63.0,Non-Binary,,Side,,Morning,0
5272,User5272,,,Tablet,Side,,Evening,0
4049,User4049,57.0,,Desktop,Top,,Night,1
4836,User4836,55.0,,Tablet,Side,,Evening,1
9431,User9431,,Male,Mobile,,Entertainment,Afternoon,1
1908,User1908,26.0,,Mobile,Bottom,Education,,1
1446,User1446,,,Desktop,Bottom,,,1
412,User412,,Male,Tablet,Top,News,Evening,1
9992,User9992,,Male,Desktop,Side,Shopping,,1
6854,User6854,32.0,Male,Mobile,,,Night,1
1650,User1650,29.0,,Desktop,Bottom,,Morning,1
760,User760,,Non-Binary,Tablet,Bottom,,Afternoon,0
878,User878,,,Tablet,Bottom,Entertainment,Morning,0
2485,User2485,57.0,Non-Binary,Mobile,Bottom,News,Night,1
9617,User9617,63.0,,,,Shopping,Afternoon,1
805,User805,,,,,,Evening,1
9541,User9541,,Non-Binary,Mobile,Bottom,,Afternoon,0
6268,User6268,,,Desktop,Top,,Night,1
2428,User2428,33.0,,Tablet,Side,,Morning,1
6439,User6439,,Male,Mobile,Bottom,News,,0
6140,User6140,31.0,,Mobile,Top,,Afternoon,0
6365,User6365,,,,Bottom,,Evening,1
7580,User7580,57.0,,Desktop,,,Morning,0
3439,User3439,32.0,,Mobile,Bottom,News,Night,0
2544,User2544,56.0,Non-Binary,,Side,Social Media,Night,0
3561,User3561,37.0,,Desktop,,Social Media,Evening,1
3430,User3430,61.0,Male,Desktop,,,,1
6765,User6765,,Female,Tablet,Side,Entertainment,Morning,1
1658,User1658,27.0,Female,Mobile,Side,News,Night,0
6202,User6202,,Female,Tablet,Bottom,,,1
5878,User5878,,,,Bottom,Education,Afternoon,1
6765,User6765,46.0,Female,Tablet,Side,Entertainment,Morning,1
1914,User1914,42.0,,Tablet,Bottom,Shopping,Night,1
9888,User9888,49.0,,Mobile,Top,News,Morning,1
1507,User1507,,,Desktop,Bottom,Entertainment,Night,0
1020,User1020,,,Mobile,Side,Education,,1
5412,User5412,35.0,,Mobile,Top,,Evening,1
2733,User2733,,Non-Binary,Tablet,Bottom,,Morning,1
6258,User6258,,,Tablet,,,Night,1
7266,User7266,,,Tablet,Bottom,,Afternoon,1
8561,User8561,,Male,Mobile,Bottom,,Evening,1
6906,User6906,,Non-Binary,Mobile,,,,1
3906,User3906,,Non-Binary,Tablet,,,Evening,1
4844,User4844,55.0,,Desktop,,Education,Afternoon,0
8044,User8044,34.0,Male,Tablet,Bottom,,,0
468,User468,33.0,,Desktop,,,,0
9644,User9644,27.0,,Desktop,Bottom,Social Media,Morning,0
775,User775,,Female,,Top,Shopping,Evening,1
5100,User5100,42.0,,Mobile,Side,,Morning,1
9791,User9791,61.0,,Desktop,,,Afternoon,0
3934,User3934,,Non-Binary,,Side,,Evening,0
6100,User6100,,,Desktop,Bottom,Education,Night,1
7993,User7993,,Non-Binary,Mobile,Bottom,Social Media,Morning,1
4610,User4610,,,,,,Night,0
7376,User7376,21.0,Female,,Side,News,Morning,1
4894,User4894,,,Desktop,Side,,Night,0
2529,User2529,,Female,Desktop,Top,,Afternoon,1
4493,User4493,,Male,Tablet,Side,,Night,0
250,User250,,Non-Binary,,Bottom,News,Afternoon,1
2384,User2384,37.0,Non-Binary,Desktop,Side,Education,Afternoon,0
9530,User9530,45.0,Non-Binary,,,Education,Afternoon,0
9755,User9755,,Female,Desktop,,,,0
6086,User6086,24.0,Male,Desktop,Bottom,,Morning,1
1283,User1283,57.0,Male,Mobile,Top,Social Media,Afternoon,0
2581,User2581,,,Mobile,Bottom,,Evening,1
3908,User3908,,,Desktop,Bottom,,Evening,1
412,User412,,Male,Tablet,,News,Evening,1
1148,User1148,25.0,,Mobile,Bottom,,Afternoon,1
6337,User6337,,,,Top,Social Media,Night,1
923,User923,35.0,,Desktop,Bottom,,Morning,0
4076,User4076,,,Desktop,,Entertainment,Morning,0
1304,User1304,22.0,Male,Desktop,Bottom,,Evening,0
6495,User6495,,,Tablet,Bottom,Education,Afternoon,1
3037,User3037,36.0,Male,Mobile,,,Morning,1
1141,User1141,,Male,,Bottom,,Afternoon,1
3158,User3158,47.0,,Tablet,Bottom,Education,,0
7248,User7248,,Non-Binary,Mobile,Top,Social Media,Evening,1
4536,User4536,,,Desktop,Side,,Morning,0
9905,User9905,,Non-Binary,Tablet,,Entertainment,Night,1
6743,User6743,,,Mobile,Side,Entertainment,Evening,1
1454,User1454,,Female,Tablet,Top,,Morning,1
1755,User1755,,Non-Binary,Tablet,Bottom,News,Evening,1
1908,User1908,26.0,Male,Mobile,Bottom,Education,Evening,1
3126,User3126,18.0,Female,Mobile,Bottom,Education,Night,0
5209,User5209,63.0,,Mobile,Side,,,0
1372,User1372,51.0,Non-Binary,Tablet,Top,,Evening,0
5579,User5579,,Non-Binary,,Side,Shopping,Evening,1
2142,User2142,34.0,Non-Binary,,Top,Shopping,Afternoon,1
1369,User1369,,,Desktop,Bottom,,Morning,1
7995,User7995,38.0,,Tablet,,,Morning,0
2530,User2530,37.0,,,Top,,Afternoon,0
6849,User6849,39.0,,Mobile,Top,Entertainment,Night,1
2032,User2032,,,Desktop,,Education,Morning,1
2387,User2387,,Non-Binary,Mobile,Top,Social Media,,1
1420,User1420,62.0,Non-Binary,Desktop,Bottom,News,Morning,1
9018,User9018,,Non-Binary,Tablet,Bottom,,Morning,0
7785,User7785,,Male,Desktop,,,Afternoon,0
1420,User1420,62.0,Non-Binary,Desktop,Bottom,News,Morning,1
5629,User5629,,,,Top,,Night,1
4750,User4750,,Male,,Bottom,,Morning,0
6161,User6161,61.0,Female,Tablet,,,,1
1503,User1503,19.0,,Tablet,Side,,,1
1623,User1623,50.0,,Mobile,,,Morning,0
412,User412,,Male,Tablet,Top,,Evening,1
9990,User9990,25.0,Male,Desktop,Side,,Night,1
3044,User3044,34.0,Male,Desktop,Top,News,Night,1
3483,User3483,20.0,,Mobile,Side,News,,1
4694,User4694,29.0,Female,Mobile,Top,Entertainment,Afternoon,0
5285,User5285,62.0,Female,Mobile,Top,,,0
8127,User8127,,,Tablet,Bottom,,,1
1454,User1454,,Female,Tablet,Top,,Morning,1
6854,User6854,,Male,Mobile,Bottom,,Night,1
9130,User9130,,,,,Shopping,Afternoon,0
1586,User1586,38.0,Non-Binary,Desktop,Top,Shopping,Night,1
3729,User3729,31.0,,,Top,,,0
9473,User9473,38.0,,Mobile,Bottom,Social Media,,0
9990,User9990,25.0,Male,Desktop,Side,Education,Night,1
1250,User1250,33.0,,,Top,,,0
7570,User7570,,Female,,Bottom,Education,Afternoon,0
6094,User6094,,Non-Binary,Tablet,Top,Social Media,Evening,1
7908,User7908,34.0,Male,Mobile,Side,Social Media,Night,0
277,User277,,Male,Desktop,Top,Entertainment,Afternoon,1
8886,User8886,28.0,,Tablet,Side,,Morning,0
3768,User3768,41.0,,,Bottom,News,,0
4742,User4742,,Male,Desktop,Bottom,,Night,1
9057,User9057,38.0,,Desktop,Side,,Afternoon,1
5100,User5100,42.0,,Mobile,Side,Shopping,Morning,1
6556,User6556,,Female,Tablet,Bottom,,Morning,0
9555,User9555,,Female,Tablet,Side,Entertainment,Morning,0
3323,User3323,48.0,Female,,Side,,Afternoon,1
6560,User6560,,,,,News,Morning,0
1706,User1706,,,,Bottom,,Night,1
2017,User2017,,Male,,Bottom,Shopping,Evening,1
7003,User7003,35.0,Female,,Top,Education,,0
7766,User7766,,,Mobile,Top,,Afternoon,1
7993,User7993,,Non-Binary,Mobile,Bottom,Social Media,Morning,1
1056,User1056,,Male,,Top,Entertainment,Afternoon,0
5055,User5055,45.0,Male,Desktop,Top,Education,Morning,1
2535,User2535,61.0,Male,Mobile,Bottom,Shopping,,0
6075,User6075,32.0,Non-Binary,Desktop,,,Night,1
4836,User4836,,,Tablet,Side,,Evening,1
1126,User1126,,,Tablet,Side,,Afternoon,1
1992,User1992,,,Tablet,,Social Media,Morning,0
445,User445,,Female,Tablet,Bottom,,Evening,0
250,User250,,Non-Binary,,Bottom,,Afternoon,1
2542,User2542,,,,,Entertainment,Evening,1
6576,User6576,62.0,Female,Desktop,Bottom,Entertainment,Morning,1
1497,User1497,26.0,Female,,Top,,Evening,0
234,User234,19.0,,Tablet,Bottom,Social Media,Morning,1
234,User234,19.0,,Tablet,Bottom,Social Media,,1
3225,User3225,23.0,,Tablet,Bottom,,,1
287,User287,,Male,Desktop,Top,Social Media,Night,0
9412,User9412,34.0,,,,Social Media,Morning,1
5458,User5458,41.0,Non-Binary,Desktop,Bottom,,Evening,0
5796,User5796,46.0,Non-Binary,Mobile,Bottom,News,Afternoon,1
9990,User9990,25.0,Male,,Side,Education,,1
1171,User1171,,Female,Mobile,Bottom,,Night,1
1918,User1918,,,,Side,Shopping,,0
8252,User8252,,Male,Tablet,Side,,Night,1
6654,User6654,33.0,,Desktop,Top,Education,,1
1589,User1589,60.0,Female,Mobile,Side,Shopping,Afternoon,0
4912,User4912,,,,Top,Social Media,,0
9676,User9676,21.0,,Mobile,Top,,Morning,1
2087,User2087,,,Mobile,Bottom,Social Media,Night,0
5912,User5912,41.0,Non-Binary,Mobile,,,Night,1
8530,User8530,52.0,Female,Mobile,Top,Social Media,Afternoon,1
2993,User2993,,,Mobile,,,Night,0
1529,User1529,20.0,Female,Mobile,Top,Entertainment,,1
4137,User4137,,,Mobile,Top,,Morning,0
2942,User2942,,Non-Binary,Mobile,,Social Media,,0
2096,User2096,48.0,Non-Binary,Desktop,,,Night,1
3906,User3906,,Non-Binary,Tablet,Bottom,,,1
8747,User8747,30.0,,Desktop,Bottom,,Night,0
9136,User9136,,Non-Binary,,Side,,Afternoon,1
3001,User3001,23.0,,Desktop,Top,,,0
6651,User6651,57.0,,,,,Afternoon,0
1613,User1613,60.0,,Mobile,Side,,,0
5081,User5081,48.0,,,Top,,Night,0
2602,User2602,61.0,Female,Desktop,,Shopping,Afternoon,1
3546,User3546,,Non-Binary,Mobile,Side,,Night,0
7759,User7759,45.0,Non-Binary,Mobile,Bottom,,Morning,0
8949,User8949,26.0,,Mobile,Side,,,1
7941,User7941,,Female,Desktop,Bottom,,Afternoon,1
3938,User3938,,Male,Mobile,Bottom,,,1
9423,User9423,,Male,Desktop,Side,,,0
1730,User1730,42.0,Female,Tablet,Side,,,0
2431,User2431,54.0,Male,Desktop,Top,,Night,1
6544,User6544,,,,Bottom,,Morning,0
7670,User7670,54.0,,Tablet,Top,Education,Night,1
8475,User8475,,Non-Binary,,,Education,Evening,0
6811,User6811,24.0,Male,,,Education,Evening,1
3540,User3540,,Female,Mobile,Side,,Night,0
5623,User5623,53.0,,Desktop,Side,,Morning,1
3483,User3483,20.0,,,,,Morning,1
4166,User4166,33.0,Male,Tablet,Top,News,Night,0
4957,User4957,58.0,Male,Desktop,Bottom,Social Media,Evening,1
993,User993,21.0,Male,,Top,News,Night,0
24,User24,,,Tablet,Side,,Afternoon,1
8459,User8459,38.0,,Tablet,Bottom,Entertainment,Morning,1
4086,User4086,,Female,,Top,Entertainment,Morning,1
4548,User4548,,Male,Desktop,Side,Entertainment,Evening,1
9409,User9409,,,Mobile,Top,Education,Evening,0
5018,User5018,,,,,Shopping,Morning,0
2555,User2555,,,Tablet,Bottom,News,Evening,1
6094,User6094,,Non-Binary,Tablet,Top,Social Media,Evening,1
518,User518,29.0,Male,Tablet,Bottom,Shopping,Morning,1
7065,User7065,57.0,,Desktop,Side,,Morning,1
5531,User5531,34.0,Male,Desktop,,News,Night,1
4889,User4889,45.0,,Tablet,Bottom,News,Evening,1
8789,User8789,44.0,Female,Desktop,Top,Entertainment,Evening,1
1681,User1681,,,Tablet,Side,Shopping,Night,0
4620,User4620,43.0,Non-Binary,Mobile,Side,,Night,1
5629,User5629,,,Tablet,Top,,Night,1
1141,User1141,37.0,Male,Desktop,Bottom,,Afternoon,1
98,User98,58.0,Female,Mobile,,,Night,0
3109,User3109,,,Tablet,Side,Entertainment,Evening,1
940,User940,,,,Side,Shopping,Afternoon,0
1910,User1910,63.0,Male,Desktop,Side,,Night,1
1197,User1197,,Male,,Top,Social Media,,1
