id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click,data_quality_score
1305,User1305,,Female,Tablet,Top,News,Night,1,5
2650,User2650,53.0,Male,Desktop,Side,,Morning,0,4
4236,User4236,51.0,Male,Desktop,Bottom,,Night,0,4
9173,User9173,49.0,Male,Desktop,Side,Education,Evening,0,5
2913,User2913,57.0,Non-Binary,Mobile,Side,Social Media,,1,5
6161,User6161,,Female,Desktop,Bottom,,Afternoon,1,3
5766,User5766,63.0,Male,Desktop,Side,Social Media,Evening,1,6
5566,User5566,,Non-Binary,Mobile,Bottom,Social Media,Morning,1,4
1141,User1141,37.0,Male,Desktop,Side,,Afternoon,1,3
393,User393,,Male,Desktop,Bottom,Shopping,,1,3
1077,User1077,,Non-Binary,Desktop,Top,,Afternoon,1,3
3759,User3759,,Male,Mobile,Top,,,0,2
3854,User3854,56.0,Male,Tablet,Bottom,Social Media,Afternoon,1,5
5425,User5425,,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1,4
9231,User9231,21.0,Male,Desktop,Top,Shopping,,1,4
2542,User2542,58.0,Non-Binary,Mobile,Top,Entertainment,Evening,1,5
3561,User3561,37.0,Male,Desktop,Top,Social Media,Evening,1,4
9855,User9855,,Male,Desktop,Bottom,,Morning,1,3
1445,User1445,44.0,Female,Mobile,Top,,,0,4
6811,User6811,24.0,Male,Mobile,Bottom,Education,Evening,1,6
7448,User7448,,Male,Tablet,Side,Entertainment,,0,4
1214,User1214,26.0,Female,Mobile,Bottom,News,Evening,1,5
1557,User1557,,Male,Desktop,Bottom,,Night,0,2
1171,User1171,,Female,Mobile,Bottom,,Night,1,4
966,User966,54.0,Male,Desktop,Bottom,,Night,1,5
4015,User4015,44.0,Male,Desktop,Side,,Evening,1,4
7652,User7652,,Male,Mobile,Bottom,Education,Morning,1,5
315,User315,,Male,Desktop,Side,Social Media,,1,3
4462,User4462,52.0,Male,Tablet,Bottom,,Afternoon,1,4
3164,User3164,,Female,Desktop,Bottom,,Evening,1,4
5483,User5483,52.0,Male,Tablet,Side,Education,,0,4
6258,User6258,,Non-Binary,Tablet,Top,,Night,1,4
3570,User3570,56.0,Female,Mobile,Side,,Evening,0,5
7748,User7748,57.0,Female,Desktop,Top,News,Night,0,6
5922,User5922,62.0,Female,Mobile,Side,Entertainment,Afternoon,0,6
3429,User3429,59.0,Male,Tablet,Side,,Morning,1,4
6467,User6467,30.0,Male,Desktop,Side,,Morning,1,4
3990,User3990,28.0,Male,Tablet,Side,Social Media,,1,4
7670,User7670,54.0,Female,Desktop,Top,Education,Night,1,5
5993,User5993,,Male,Desktop,Bottom,Entertainment,Evening,0,4
1368,User1368,,Female,Desktop,Top,,Afternoon,0,3
9842,User9842,43.0,Non-Binary,Mobile,Top,,Afternoon,1,5
6602,User6602,,Female,Desktop,Side,,Night,1,4
866,User866,,Male,Mobile,Bottom,Education,Night,0,5
8789,User8789,44.0,Female,Desktop,Top,Entertainment,Evening,1,4
3042,User3042,,Male,Mobile,Side,Social Media,Afternoon,1,4
1741,User1741,45.0,Male,Mobile,Bottom,,Night,1,4
3523,User3523,22.0,Male,Desktop,Bottom,,Morning,0,5
5082,User5082,,Female,Mobile,Top,Shopping,Afternoon,1,5
5055,User5055,45.0,Male,Desktop,Top,Education,Morning,1,5
9695,User9695,26.0,Male,Desktop,Side,Entertainment,Night,0,6
9057,User9057,,Male,Desktop,Side,,,1,2
2129,User2129,,Male,Tablet,Side,Social Media,Evening,1,3
3644,User3644,,Female,Desktop,Side,Entertainment,Evening,1,4
4883,User4883,,Female,Desktop,Top,,Night,0,3
3236,User3236,56.0,Female,Mobile,Bottom,,Morning,1,5
2311,User2311,,Male,Desktop,Bottom,,Afternoon,1,3
416,User416,,Male,Desktop,Bottom,Social Media,Morning,0,3
9420,User9420,,Non-Binary,Desktop,Side,,Afternoon,1,3
770,User770,,Male,Desktop,Bottom,,Evening,1,2
2174,User2174,36.0,Female,Desktop,Bottom,,Afternoon,1,5
301,User301,59.0,Male,Desktop,Side,Social Media,Evening,1,5
9146,User9146,58.0,Male,Desktop,Top,,Afternoon,1,4
5412,User5412,35.0,Male,Mobile,Top,,,1,3
6202,User6202,,Female,Tablet,Bottom,Shopping,,1,4
8581,User8581,49.0,Male,Mobile,Top,,Morning,0,3
2964,User2964,40.0,Non-Binary,Mobile,Side,Entertainment,Night,1,5
9151,User9151,22.0,Male,Desktop,Top,,Evening,0,4
4762,User4762,24.0,Male,Mobile,Side,Shopping,Morning,0,5
9966,User9966,,Male,Desktop,Top,,Afternoon,1,2
3430,User3430,61.0,Male,Desktop,Side,Social Media,Morning,1,6
5487,User5487,,Male,Desktop,Bottom,,Night,0,2
2691,User2691,,Non-Binary,Desktop,,News,,1,3
8978,User8978,,Male,Desktop,Side,,Morning,0,3
265,User265,30.0,Male,Desktop,Bottom,,Afternoon,0,3
2711,User2711,,Non-Binary,Tablet,Side,Education,,0,4
2272,User2272,,Male,Desktop,Bottom,,,1,1
606,User606,,Non-Binary,Desktop,Bottom,,Afternoon,1,4
1805,User1805,,Male,Mobile,Top,,Afternoon,1,3
5498,User5498,,Female,Tablet,Side,Education,Morning,1,5
6906,User6906,,Non-Binary,Mobile,Top,,Morning,1,4
9670,User9670,56.0,Male,Desktop,Top,Shopping,Afternoon,0,5
911,User911,32.0,Non-Binary,Desktop,Top,Entertainment,Night,1,6
2555,User2555,,Non-Binary,Tablet,Bottom,News,Evening,1,5
5095,User5095,,Female,Desktop,Side,,Afternoon,0,2
3330,User3330,49.0,Male,Desktop,Bottom,News,Afternoon,1,4
9816,User9816,,Male,Desktop,Top,Entertainment,Morning,0,4
9516,User9516,28.0,Male,Desktop,Top,,Morning,1,4
805,User805,,Male,Desktop,Bottom,,,1,2
1127,User1127,,Male,Desktop,Side,,Afternoon,1,2
6211,User6211,34.0,Female,Mobile,Top,,Night,0,5
2595,User2595,,Female,Desktop,Bottom,,Morning,1,4
9736,User9736,46.0,Male,Desktop,Bottom,,Evening,1,4
7438,User7438,53.0,Non-Binary,Mobile,Side,News,,1,5
7086,User7086,30.0,Non-Binary,Mobile,Bottom,,Morning,1,4
228,User228,46.0,Male,Desktop,Top,Social Media,Evening,1,4
2178,User2178,,Male,Desktop,,Social Media,,0,2
5921,User5921,,Male,Desktop,Side,,Morning,1,3
4559,User4559,30.0,Female,Desktop,Bottom,News,Night,0,6
1126,User1126,31.0,Male,Desktop,Side,,Afternoon,1,3
6874,User6874,,Female,Mobile,Side,News,Afternoon,0,5
5056,User5056,,Male,Tablet,Side,Social Media,,0,3
5005,User5005,49.0,Male,Desktop,Top,Shopping,,1,5
1454,User1454,,Female,Desktop,Top,,Morning,1,3
3543,User3543,55.0,Male,Tablet,,,,1,2
7057,User7057,43.0,Male,Tablet,Side,News,Night,0,5
2196,User2196,,Male,Desktop,Top,News,Morning,0,4
5198,User5198,47.0,Male,Desktop,Bottom,Education,,1,4
6100,User6100,,Male,Desktop,Bottom,Education,Night,1,4
8726,User8726,,Female,Desktop,Side,Education,Morning,1,5
7139,User7139,,Male,Desktop,Side,News,Afternoon,0,4
8726,User8726,62.0,Female,Desktop,Side,Education,Morning,1,6
92,User92,,Male,Tablet,Top,Shopping,Morning,0,4
2823,User2823,46.0,Male,Mobile,Top,,,0,3
6174,User6174,35.0,Male,Desktop,Side,Entertainment,Morning,0,5
9806,User9806,,Male,Tablet,Bottom,,Evening,1,4
8476,User8476,43.0,Non-Binary,Desktop,Bottom,Social Media,Night,0,5
9157,User9157,,Male,Mobile,Bottom,,Morning,1,3
5418,User5418,,Male,Desktop,Bottom,Entertainment,Evening,1,3
210,User210,28.0,Male,Tablet,Top,,Afternoon,0,5
7688,User7688,57.0,Male,Desktop,Top,,Evening,1,4
7590,User7590,,Non-Binary,Desktop,Top,Social Media,Morning,0,3
2804,User2804,,Female,Tablet,Bottom,Education,Evening,1,5
4890,User4890,43.0,Male,Tablet,Top,Education,Afternoon,1,4
6202,User6202,,Female,Tablet,Bottom,,Night,1,4
7466,User7466,47.0,Male,Mobile,Bottom,Shopping,,1,4
6669,User6669,38.0,Female,Desktop,Bottom,News,Night,1,4
5890,User5890,56.0,Female,Mobile,Bottom,,,1,4
8400,User8400,,Male,Tablet,Bottom,Entertainment,Afternoon,1,4
2032,User2032,36.0,Male,Desktop,Bottom,,Morning,1,3
2124,User2124,,Male,Desktop,Top,,,1,3
6258,User6258,,Non-Binary,Tablet,Side,,Night,1,3
1743,User1743,47.0,Male,Desktop,,News,,0,2
4015,User4015,,Male,Tablet,Side,,Evening,1,4
6296,User6296,29.0,Male,Desktop,Bottom,Education,Evening,1,4
9412,User9412,,Male,Mobile,Bottom,Social Media,Morning,1,4
8278,User8278,,Male,Mobile,Top,,Morning,1,3
5629,User5629,,Male,Tablet,Top,,Night,1,3
9075,User9075,36.0,Female,Mobile,Top,,Night,1,5
9422,User9422,,Male,Desktop,Side,Entertainment,Night,1,3
8174,User8174,20.0,Female,Mobile,Bottom,,Afternoon,1,5
315,User315,,Non-Binary,Desktop,Bottom,Social Media,Evening,1,4
9015,User9015,,Male,Mobile,Side,Education,Afternoon,0,5
3898,User3898,,Female,Desktop,Bottom,News,Morning,0,4
4805,User4805,52.0,Male,Desktop,Bottom,Social Media,,0,3
5338,User5338,51.0,Male,Mobile,Top,Social Media,,1,5
3296,User3296,42.0,Male,Desktop,Top,,Afternoon,0,3
316,User316,42.0,Non-Binary,Desktop,Top,Social Media,Night,1,5
2394,User2394,,Non-Binary,Tablet,Bottom,,Afternoon,0,4
9738,User9738,30.0,Male,Desktop,Bottom,,Evening,0,4
1575,User1575,31.0,Non-Binary,Desktop,Bottom,,Night,0,4
7828,User7828,29.0,Male,Tablet,Bottom,,Morning,1,4
3478,User3478,62.0,Non-Binary,Tablet,Top,,Night,0,5
3834,User3834,61.0,Male,Desktop,Bottom,,Night,0,5
5439,User5439,38.0,Male,Desktop,Side,Social Media,Afternoon,1,4
1136,User1136,58.0,Male,Mobile,Side,,Morning,1,4
1225,User1225,27.0,Male,Tablet,Side,Entertainment,,1,4
7,User7,,Female,Tablet,Top,,Evening,1,3
2946,User2946,37.0,Male,Desktop,Bottom,,Afternoon,1,4
1729,User1729,26.0,Female,Desktop,Top,,Afternoon,1,4
1369,User1369,,Male,Desktop,Bottom,Social Media,Morning,1,4
1914,User1914,42.0,Male,Tablet,Bottom,Shopping,Night,1,6
7993,User7993,,Male,Desktop,Bottom,,Morning,1,2
8789,User8789,,Female,Desktop,Top,,Evening,1,4
5324,User5324,,Non-Binary,Mobile,Top,Social Media,Night,1,4
5878,User5878,,Male,Tablet,Bottom,Education,,1,3
7438,User7438,53.0,Male,Desktop,Side,News,Morning,1,4
9058,User9058,,Non-Binary,Desktop,Bottom,Education,Afternoon,0,5
2266,User2266,38.0,Non-Binary,Mobile,Bottom,,,0,4
4415,User4415,,Non-Binary,Desktop,Top,News,Night,0,4
1850,User1850,38.0,Male,Desktop,Top,,Evening,0,4
1931,User1931,,Male,Mobile,Bottom,Shopping,Night,1,4
5523,User5523,,Male,Desktop,Top,Shopping,Afternoon,0,3
2733,User2733,,Non-Binary,Tablet,Bottom,,Morning,1,4
5678,User5678,,Male,Desktop,Top,,Afternoon,0,3
5338,User5338,51.0,Male,Desktop,Side,Social Media,Morning,1,4
3955,User3955,63.0,Female,Desktop,Top,Entertainment,Afternoon,0,5
1340,User1340,40.0,Male,Tablet,Top,Entertainment,Evening,0,4
6743,User6743,,Male,Mobile,Side,Entertainment,,1,3
5909,User5909,45.0,Male,Tablet,Top,,Afternoon,1,4
8359,User8359,,Male,Desktop,Bottom,Shopping,Morning,0,3
9021,User9021,50.0,Male,Tablet,Top,,Morning,0,4
7828,User7828,29.0,Male,Tablet,Bottom,,Morning,1,3
7971,User7971,,Non-Binary,Tablet,Top,,Evening,1,4
2361,User2361,,Male,Desktop,Top,,Morning,0,3
1253,User1253,36.0,Male,Desktop,Bottom,Shopping,Morning,1,5
4049,User4049,57.0,Male,Desktop,Top,,,1,2
1033,User1033,,Female,Tablet,Bottom,Entertainment,Night,0,5
6237,User6237,,Non-Binary,Mobile,Top,News,Morning,1,5
5085,User5085,,Male,Tablet,Bottom,News,Night,1,3
1104,User1104,47.0,Male,Desktop,Bottom,Entertainment,Evening,0,5
7498,User7498,,Male,Mobile,Side,,,1,3
7376,User7376,,Female,Mobile,Side,News,Morning,1,5
9444,User9444,51.0,Male,Mobile,Side,Entertainment,Afternoon,0,5
163,User163,,Male,Desktop,Top,,Night,0,3
9967,User9967,,Male,Mobile,Side,Education,,1,3
928,User928,,Male,Desktop,Side,Social Media,Night,1,4
3109,User3109,,Male,Tablet,Side,Entertainment,Evening,1,4
2715,User2715,,Male,Mobile,Side,,Afternoon,0,3
6771,User6771,,Male,Desktop,Side,Shopping,,1,3
1178,User1178,,Male,Desktop,Bottom,,Evening,1,4
2387,User2387,,Non-Binary,Mobile,Top,Social Media,,1,4
6237,User6237,32.0,Non-Binary,Mobile,Top,News,Morning,1,6
6315,User6315,,Male,Desktop,Top,News,Afternoon,1,3
8415,User8415,64.0,Male,Desktop,Side,,Evening,0,3
4976,User4976,,Female,Mobile,Bottom,Entertainment,Afternoon,1,5
8081,User8081,38.0,Male,Tablet,Bottom,Entertainment,Night,1,5
9892,User9892,,Male,Tablet,Side,,Evening,1,3
412,User412,,Male,Tablet,Top,News,Evening,1,5
1634,User1634,,Male,Tablet,Bottom,News,Night,0,4
3042,User3042,,Male,Mobile,Side,Social Media,,1,3
7699,User7699,45.0,Non-Binary,Tablet,Side,,Afternoon,0,5
7471,User7471,,Female,Mobile,Bottom,Shopping,Morning,1,5
5881,User5881,26.0,Non-Binary,Tablet,Top,,,1,4
6251,User6251,44.0,Non-Binary,Mobile,Side,Shopping,Morning,1,5
9676,User9676,21.0,Male,Mobile,Top,,Morning,1,4
1679,User1679,56.0,Male,Mobile,Top,Education,,0,4
5514,User5514,31.0,Male,Desktop,Side,,Night,1,4
188,User188,56.0,Female,Desktop,Bottom,News,Morning,1,5
9311,User9311,,Non-Binary,Desktop,Side,Social Media,Afternoon,1,5
3674,User3674,,Non-Binary,Tablet,,Entertainment,,0,3
2239,User2239,25.0,Female,Tablet,Bottom,,,1,4
3144,User3144,24.0,Male,Desktop,Side,Shopping,Morning,1,4
7511,User7511,31.0,Female,Desktop,Side,Shopping,Night,1,6
8333,User8333,,Female,Mobile,Bottom,,Afternoon,0,3
4527,User4527,52.0,Male,Mobile,Side,Education,Morning,0,5
4359,User4359,36.0,Non-Binary,Desktop,Side,Social Media,,0,5
9344,User9344,50.0,Male,Mobile,Bottom,Shopping,Night,0,4
4945,User4945,31.0,Male,Tablet,Side,Social Media,Morning,1,5
6627,User6627,,Male,Desktop,Bottom,Education,Afternoon,1,4
3704,User3704,46.0,Male,Desktop,Top,,Evening,0,4
5531,User5531,34.0,Male,Desktop,Side,News,Night,1,5
1762,User1762,41.0,Male,Desktop,Side,Entertainment,Afternoon,1,5
1945,User1945,20.0,Female,Tablet,Side,Entertainment,Night,1,6
9136,User9136,,Non-Binary,Desktop,Side,,Afternoon,1,3
8252,User8252,,Male,Tablet,Side,,Night,1,4
3109,User3109,,Male,Desktop,Side,Entertainment,Evening,1,3
7349,User7349,47.0,Female,Tablet,Side,Entertainment,Afternoon,0,6
3118,User3118,,Male,Desktop,Top,,Evening,1,3
9290,User9290,,Male,Desktop,Top,Entertainment,Afternoon,1,3
2581,User2581,,Female,Desktop,Bottom,,Evening,1,3
1734,User1734,50.0,Male,Mobile,Side,Education,Night,0,5
1101,User1101,,Male,Mobile,Bottom,Shopping,,0,3
5363,User5363,,Male,Desktop,Top,,Evening,0,3
3352,User3352,,Female,Desktop,Side,,,1,3
4102,User4102,54.0,Male,Desktop,Top,,,0,2
4044,User4044,41.0,Male,Mobile,Top,Social Media,,0,4
5918,User5918,48.0,Male,Mobile,Bottom,,Evening,0,4
1079,User1079,46.0,Male,Desktop,Side,,,0,3
3561,User3561,37.0,Male,Desktop,Side,Social Media,Evening,1,5
9550,User9550,58.0,Non-Binary,Desktop,Top,Education,,1,5
270,User270,40.0,Non-Binary,Desktop,Side,News,Evening,0,6
9878,User9878,,Female,Desktop,Top,,Evening,0,4
6602,User6602,,Female,Desktop,Side,,,1,3
9842,User9842,43.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1,5
277,User277,59.0,Male,Desktop,Top,Entertainment,Afternoon,1,6
5640,User5640,,Male,Mobile,Top,,Evening,0,4
9090,User9090,41.0,Male,Desktop,Side,,Morning,1,5
9522,User9522,,Male,Tablet,Bottom,,Afternoon,0,3
3938,User3938,,Male,Desktop,Bottom,,Evening,1,3
6387,User6387,,Male,Desktop,Side,,Evening,0,3
507,User507,,Male,Desktop,Side,,Morning,0,2
7878,User7878,60.0,Male,Tablet,Side,,Afternoon,1,4
6708,User6708,,Male,Desktop,Top,,Night,1,3
3345,User3345,39.0,Male,Desktop,Side,,Night,1,4
4858,User4858,26.0,Male,Tablet,Side,Social Media,Evening,0,5
9888,User9888,49.0,Male,Mobile,Top,News,,1,5
58,User58,,Female,Mobile,Top,,,1,3
6683,User6683,,Female,Desktop,Side,,Night,1,3
4361,User4361,29.0,Male,Tablet,Side,,Afternoon,1,5
9418,User9418,20.0,Male,Tablet,Side,News,,1,4
2693,User2693,64.0,Male,Desktop,Side,Shopping,,0,5
9642,User9642,,Non-Binary,Mobile,Bottom,,Evening,1,3
9265,User9265,,Male,Desktop,Side,,Night,0,2
4021,User4021,38.0,Male,Mobile,Side,,Morning,1,4
9418,User9418,20.0,Male,Tablet,Side,,,1,4
4509,User4509,29.0,Male,Desktop,Bottom,Education,,1,4
5471,User5471,,Male,Desktop,Side,Social Media,,0,3
8326,User8326,,Female,Desktop,Bottom,Entertainment,Evening,1,5
4957,User4957,58.0,Male,Desktop,Bottom,Social Media,Evening,1,6
4621,User4621,20.0,Male,Desktop,Top,,,1,3
8883,User8883,,Female,Mobile,Bottom,Education,Evening,1,5
7476,User7476,52.0,Male,Tablet,Bottom,News,Night,0,5
6854,User6854,32.0,Male,Mobile,Bottom,,Night,1,5
9736,User9736,46.0,Male,Desktop,Bottom,Education,Evening,1,5
1549,User1549,56.0,Male,Desktop,Top,,,1,3
5906,User5906,,Female,Desktop,Bottom,Social Media,Afternoon,0,3
5418,User5418,,Male,Mobile,Top,Entertainment,,1,4
5942,User5942,,Male,Desktop,Top,,Evening,1,1
3328,User3328,,Male,Desktop,Top,News,Night,0,4
3352,User3352,,Female,Desktop,Bottom,,Night,1,3
9499,User9499,,Female,Mobile,Bottom,Social Media,Morning,1,5
9912,User9912,20.0,Male,Mobile,Top,Entertainment,Night,0,4
453,User453,,Female,Tablet,Top,Entertainment,,1,4
5514,User5514,31.0,Male,Desktop,Side,,Night,1,3
1856,User1856,,Non-Binary,Tablet,Bottom,News,Afternoon,0,5
2032,User2032,36.0,Male,Desktop,Bottom,Education,Morning,1,5
7390,User7390,,Non-Binary,Desktop,,Shopping,,0,3
5891,User5891,24.0,Non-Binary,Tablet,Top,Education,Evening,0,6
3763,User3763,23.0,Male,Desktop,Bottom,Social Media,Afternoon,0,5
4907,User4907,,Male,Desktop,Side,,,0,1
9220,User9220,21.0,Female,Mobile,Side,Social Media,Night,1,6
3060,User3060,,Male,Tablet,Bottom,News,Morning,1,4
4889,User4889,,Male,Tablet,Bottom,News,Evening,1,4
375,User375,26.0,Non-Binary,Mobile,Top,Social Media,Evening,1,6
2124,User2124,,Male,Desktop,Bottom,,Evening,1,3
8555,User8555,53.0,Female,Desktop,Top,,Evening,0,4
9400,User9400,,Non-Binary,Desktop,Side,Education,Night,1,4
7973,User7973,28.0,Female,Mobile,Bottom,Shopping,Morning,1,6
8226,User8226,,Male,Tablet,Top,,Morning,1,4
2973,User2973,27.0,Male,Desktop,Bottom,,Night,1,3
6657,User6657,22.0,Male,Desktop,Bottom,News,Night,1,5
4108,User4108,36.0,Male,Tablet,Top,,Morning,1,4
6637,User6637,27.0,Non-Binary,Mobile,,Social Media,,0,4
1296,User1296,,Male,Tablet,Bottom,,Morning,1,2
4021,User4021,38.0,Male,Desktop,Side,,Morning,1,2
1447,User1447,,Female,Tablet,Side,,Evening,0,4
6167,User6167,,Male,Mobile,Side,Shopping,Night,1,5
7878,User7878,60.0,Male,Tablet,Side,,,1,3
9066,User9066,36.0,Male,Desktop,,,,0,1
4539,User4539,54.0,Male,Mobile,Bottom,,,1,3
6258,User6258,,Non-Binary,Desktop,Top,,Night,1,3
8149,User8149,42.0,Non-Binary,Mobile,Side,Education,Morning,0,6
7685,User7685,,Male,Tablet,Bottom,,Afternoon,0,2
5738,User5738,54.0,Male,Desktop,Bottom,Social Media,Afternoon,0,5
5,User5,,Male,Mobile,Side,Social Media,Afternoon,0,3
7507,User7507,,Male,Tablet,Top,Education,Afternoon,1,4
5566,User5566,,Non-Binary,Mobile,Bottom,Social Media,Morning,1,5
315,User315,,Non-Binary,Desktop,Side,Social Media,Evening,1,4
3060,User3060,,Male,Tablet,Bottom,,Morning,1,4
3333,User3333,30.0,Male,Tablet,Top,,Evening,1,4
6654,User6654,33.0,Male,Desktop,Top,,Afternoon,1,4
6785,User6785,,Non-Binary,Tablet,Side,News,Afternoon,0,5
1041,User1041,37.0,Male,Mobile,Side,Entertainment,Morning,1,5
1483,User1483,54.0,Non-Binary,Tablet,Bottom,Education,,0,5
647,User647,53.0,Non-Binary,Desktop,Side,Shopping,Morning,0,6
9966,User9966,,Male,Mobile,Top,,Afternoon,1,3
2485,User2485,57.0,Male,Mobile,Bottom,News,Night,1,5
4429,User4429,34.0,Male,Mobile,Top,Entertainment,Morning,1,5
4938,User4938,,Male,Desktop,Side,,Evening,1,4
9617,User9617,63.0,Male,Tablet,Side,Shopping,Afternoon,1,5
6129,User6129,36.0,Male,Tablet,Bottom,Shopping,,1,4
3336,User3336,,Non-Binary,Desktop,Bottom,,Morning,1,3
9789,User9789,,Male,Tablet,Side,,Morning,1,3
9888,User9888,,Male,Mobile,Top,News,,1,4
2934,User2934,26.0,Non-Binary,Desktop,Top,Entertainment,Afternoon,1,6
2086,User2086,51.0,Male,Mobile,Side,,Night,0,4
4742,User4742,31.0,Male,Desktop,Side,,Night,1,4
1136,User1136,,Male,Mobile,Top,,Morning,1,2
8392,User8392,38.0,Male,Mobile,Side,,Evening,0,5
5647,User5647,46.0,Female,Tablet,Side,,Morning,1,5
1975,User1975,30.0,Female,Mobile,Top,Social Media,Morning,1,6
1370,User1370,,Male,Desktop,Bottom,,Night,1,3
6094,User6094,,Non-Binary,Desktop,Top,Social Media,Evening,1,4
4029,User4029,21.0,Female,Desktop,Side,,Afternoon,1,5
403,User403,,Non-Binary,Tablet,Top,Shopping,Afternoon,0,5
2876,User2876,23.0,Non-Binary,Tablet,Top,Education,Morning,1,6
5894,User5894,57.0,Male,Desktop,Side,Social Media,Evening,0,6
1650,User1650,29.0,Male,Desktop,Bottom,,,1,3
2946,User2946,37.0,Female,Desktop,,,,1,2
5531,User5531,34.0,Male,Desktop,,News,,1,3
739,User739,,Female,Mobile,Side,Social Media,Morning,0,5
7647,User7647,,Male,Desktop,Top,News,Afternoon,1,5
2062,User2062,,Male,Desktop,Top,Social Media,Morning,0,4
6966,User6966,39.0,Non-Binary,Tablet,Side,,Evening,0,5
3183,User3183,,Non-Binary,Tablet,Top,News,Morning,0,4
5191,User5191,,Male,Desktop,Bottom,,Evening,0,3
5323,User5323,63.0,Male,Tablet,Bottom,Shopping,Afternoon,0,5
5826,User5826,,Male,Desktop,Top,,Morning,0,2
6153,User6153,30.0,Male,Mobile,Side,Entertainment,Night,1,5
9260,User9260,37.0,Female,Desktop,Top,Education,Afternoon,0,6
389,User389,,Non-Binary,Tablet,Top,,Afternoon,1,4
9642,User9642,,Male,Mobile,Bottom,,Evening,1,3
1632,User1632,,Female,Mobile,Side,Shopping,,0,4
5531,User5531,34.0,Male,Desktop,Top,,Night,1,4
7507,User7507,,Male,Desktop,Top,Education,Afternoon,1,3
3154,User3154,,Female,Mobile,Top,Shopping,Evening,0,5
3675,User3675,36.0,Male,Tablet,Bottom,,Afternoon,0,3
5198,User5198,47.0,Male,Desktop,Bottom,Education,,1,5
429,User429,,Female,Desktop,Bottom,Education,Morning,0,5
9660,User9660,,Male,Desktop,Top,,Night,1,4
7313,User7313,,Non-Binary,Mobile,,,,1,2
9845,User9845,59.0,Male,Mobile,Top,,Evening,0,4
911,User911,32.0,Non-Binary,Desktop,Top,,Night,1,4
7013,User7013,,Male,Tablet,Top,Education,Afternoon,0,4
8684,User8684,,Non-Binary,Tablet,Top,Shopping,Afternoon,1,5
1386,User1386,,Male,Desktop,Top,News,Night,0,3
3335,User3335,24.0,Male,Mobile,Top,Entertainment,Night,1,6
9397,User9397,19.0,Male,Tablet,Top,Entertainment,Evening,1,5
4548,User4548,,Male,Desktop,Side,,Evening,1,4
1278,User1278,,Male,Tablet,Top,Education,Evening,0,3
6657,User6657,22.0,Male,Desktop,Bottom,,Night,1,3
2676,User2676,,Female,Tablet,Side,,Morning,0,4
1710,User1710,37.0,Male,Tablet,Side,,,1,3
5198,User5198,,Male,Desktop,Bottom,,Night,1,4
6256,User6256,,Male,Tablet,Top,,Evening,0,4
9640,User9640,,Male,Desktop,Side,,Morning,0,3
7321,User7321,,Male,Tablet,Side,,Evening,0,3
6131,User6131,43.0,Male,Tablet,Top,Entertainment,,0,5
2125,User2125,,Female,Tablet,Top,,Evening,1,4
5346,User5346,30.0,Male,Tablet,Top,News,Morning,1,5
4707,User4707,,Non-Binary,Desktop,Top,,Evening,1,4
2142,User2142,34.0,Non-Binary,Desktop,,Shopping,,1,4
382,User382,18.0,Male,Desktop,,Entertainment,,0,3
234,User234,,Male,Tablet,Bottom,Social Media,Morning,1,4
9397,User9397,19.0,Male,Tablet,Top,,,1,3
6452,User6452,34.0,Male,Desktop,Side,,Night,0,2
5100,User5100,42.0,Male,Mobile,Side,Shopping,,1,4
1141,User1141,37.0,Male,Desktop,Bottom,,Afternoon,1,4
5832,User5832,,Non-Binary,Desktop,Side,,Afternoon,1,4
8241,User8241,,Male,Tablet,Side,,,0,2
7905,User7905,37.0,Male,Tablet,Bottom,,Night,0,3
6296,User6296,29.0,Male,Desktop,Bottom,Education,Evening,1,5
7962,User7962,58.0,Male,Tablet,Top,,,1,3
8411,User8411,,Male,Tablet,Bottom,,Evening,0,4
8253,User8253,57.0,Non-Binary,Desktop,Bottom,Entertainment,Night,1,6
277,User277,,Male,Desktop,Top,,Afternoon,1,4
9419,User9419,64.0,Male,Mobile,Top,Social Media,Afternoon,1,4
9057,User9057,38.0,Male,Desktop,Side,,Afternoon,1,4
8426,User8426,21.0,Male,Mobile,Side,,Night,0,5
6438,User6438,53.0,Non-Binary,Tablet,Top,Shopping,,1,5
7229,User7229,43.0,Non-Binary,Mobile,Top,Social Media,Night,1,6
